Product_Name,Sales,Profit,Quantity
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,25.763199999999998,16
"Adams Telephone Message Books, 5 1/4 x 11",80.936,32.918,15
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,8
"Quartet Omega Colored Chalk, 12/Pack",80.592,34.164,15
Tuff Stuff Recycled Round Ring Binders,80.494,23.955399999999997,23
Xerox 221,80.352,33.1776,14
Newell 317,79.968,13.1712,32
Eldon File Chest Portable File,79.4,5.955,5
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,29.537499999999998,13
Xerox 1946,79.05600000000001,35.2512,13
Xerox 1966,79.056,32.7888,14
Xerox 231,79.056,31.8816,14
Avery 474,78.336,34.272,30
Sterilite Show Offs Storage Containers,78.144,-6.336,16
Avery Poly Binder Pockets,78.044,14.749600000000001,34
Fashion Color Clasp Envelopes,77.904,36.5175,15
Bulldog Table or Wall-Mount Pencil Sharpener,77.87,22.582299999999996,13
Xerox 193,77.74000000000001,38.0926,13
Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297,18
Xerox 1963,77.088,27.72,17
"Memo Book, 100 Message Capacity, 5 3/8 x 11",76.836,36.396,12
Acme Value Line Scissors,76.64999999999999,20.44,22
Xerox 1994,76.464,32.6592,13
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,29.5416,8
Newell 328,75.92,19.7392,13
Xerox 198,75.696,33.4656,16
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,15.618,30
Fiskars Spring-Action Scissors,75.492,13.4208,6
"SmartStand Mobile Device Holder, Assorted Colors",75.49199999999999,10.0656,13
"Eldon 200 Class Desk Accessories, Black",75.36,28.6368,12
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,20.0928,14
Newell 331,75.306,14.6211,17
Xerox 22,75.168,31.3632,13
KeyTronic KT800P2 - Keyboard - Black,75.1,1.2015999999999998,6
Tops Wirebound Message Log Books,73.696,29.281,25
"Sanford Colorific Colored Pencils, 12/Box",73.152,20.736,26
XtraLife ClearVue Slant-D Ring Binders by Cardinal,72.912,-13.328,22
"Adams ""While You Were Out"" Message Pads",72.848,31.400000000000002,24
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,8.638000000000002,20
Southworth Structures Collection,72.8,36.4,10
Stacking Trays by OIC,72.708,9.3126,19
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",72.25200000000001,31.3092,12
Ibico Presentation Index for Binding Systems,72.038,15.084200000000001,27
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919,3
GBC Instant Index System for Binding Systems,71.928,-12.431999999999999,19
#6 3/4 Gummed Flap White Envelopes,71.28,24.947999999999997,9
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25,20
Xerox 1981,70.752,30.096,14
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997,17
Xerox 1975,69.98400000000001,30.3264,12
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,13.759799999999998,34
Stockwell Push Pins,69.76,20.0996,34
Xerox 1899,69.36,28.090799999999998,14
Woodgrain Magazine Files by Perma,69.136,2.6224,24
GBC Plasticlear Binding Covers,68.88,-68.4208,23
Avery 52,68.634,31.4757,19
Newell 336,68.48,13.781600000000001,18
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445,5
Avoid Verbal Orders Carbonless Minifold Book,68.276,29.9468,21
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,68.17200000000001,30.8568,12
Poly String Tie Envelopes,68.136,30.293999999999997,35
Barrel Sharpener,67.83000000000001,17.6358,19
Xerox 1897,67.72800000000001,27.0912,16
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",67.25,19.6908,17
Acco Hot Clips Clips to Go,67.116,25.497500000000002,23
Newell 332,67.032,15.5232,24
Avery 49,66.816,31.564799999999998,24
Wilson Jones data.warehouse D-Ring Binders with DublLock,66.663,15.307799999999999,12
Insertable Tab Post Binder Dividers,66.566,-39.699,25
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,18.512,7
Avery 501,66.42,23.3946,22
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,-13.2818,12
Avery 506,66.08,28.166600000000003,17
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",66.03,30.2815,19
Newell 321,65.6,14.3664,22
Newell 348,65.6,9.7088,24
Pastel Pink Envelopes,65.52,31.4496,9
Avery Fluorescent Highlighter Four-Color Set,65.464,9.352,24
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,3.9105000000000003,17
Stackable Trays,65.29599999999999,17.1248,23
Newell 343,65.268,13.7592,24
ACCOHIDE Binder by Acco,65.254,19.287100000000002,21
Xerox 1927,65.056,22.683999999999997,18
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,64.972,12.994399999999999,8
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",64.06400000000001,20.8208,11
Advantus T-Pin Paper Clips,64.042,20.0244,16
Ultra Commercial Grade Dual Valve Door Closer,63.824,9.5736,2
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",63.627,-13.906500000000001,37
Shocksock Galaxy S4 Armband,63.51,-10.074,7
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",62.946,-0.16139999999999866,23
Peel & Seel Envelopes,62.856,26.5392,18
G.E. Halogen Desk Lamp Bulbs,62.82,22.8944,11
Avery 515,62.650000000000006,29.445500000000003,5
"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,28.537599999999998,9
Newell 350,62.32,15.744000000000002,20
Park Ridge Embossed Executive Business Envelopes,62.28,29.2716,4
Wilson Jones Four-Pocket Poly Binders,62.13,5.4282,17
Hoover Portapower Portable Vacuum,61.824,1.3439999999999994,18
Newell 318,61.716,14.4004,23
Anker 24W Portable Micro USB Car Charger,61.544,14.0672,8
Newell 311,61.438,13.039,30
Xerox 206,60.912000000000006,23.846400000000003,11
Xerox 1924,60.112,24.7384,12
Spiral Phone Message Books with Labels by Adams,60.032000000000004,25.759999999999998,15
NETGEAR RangeMax WNR1000 Wireless Router,59.976,11.9952,3
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",59.817,13.1826,24
Newell 330,59.800000000000004,11.1228,11
"Crayola Anti Dust Chalk, 12/Pack",59.696,24.661,35
"Master Caster Door Stop, Large Brown",59.696,14.56,10
"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",59.489999999999995,17.847,3
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,-1.0687999999999995,4
Ideal Clamps,58.692,24.8637,33
Convenience Packs of Business Envelopes,58.644,24.109199999999998,18
Avery 500,58.48,27.4856,8
Rubber Band Ball,58.344,-0.29920000000000013,16
Xerox 223,58.32,27.9936,9
Xerox 1974,57.408,26.91,10
Binder Posts,57.4,7.806399999999999,16
Xerox 199,57.352,19.688,16
Avery 511,56.672,24.64,20
Avery 494,56.376000000000005,23.9598,23
Xerox 1965,56.212,25.714,10
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,13.006400000000001,8
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,21.317999999999998,3
"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",56.09,3.475999999999999,18
Avery 493,55.974000000000004,23.4207,13
Xerox 1921,55.944,17.4825,7
GBC Standard Plastic Binding Systems Combs,55.755,-2.9205000000000014,13
Advantus Push Pins,54.936,20.2086,27
Array Memo Cubes,54.908,25.848200000000002,11
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",54.599999999999994,22.47,15
Imation Swivel Flash Drive USB flash drive - 8 GB,54.57599999999999,17.6235,5
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",54.474000000000004,-3.891,9
Xerox 208,54.432,24.105600000000003,9
Ampad #10 Peel & Seel Holiday Envelopes,53.760000000000005,25.8048,12
Avery 492,53.568,22.464,20
"Eldon Imàge Series Desk Accessories, Clear",53.46,6.3666,17
GBC VeloBinder Strips,52.992,-23.808,20
EcoTones Memo Sheets,52.8,21.6,15
Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514499999999998,5
Colorific Watercolor Pencils,51.6,11.3004,11
Wilson Jones Easy Flow II Sheet Lifters,51.480000000000004,5.616,49
Avery Durable Slant Ring Binders,51.480000000000004,-23.76,19
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",51.36,24.139200000000002,6
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,51.184000000000005,3.6559999999999997,20
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96,15
Avery 488,51.03,23.184,17
Colored Envelopes,50.922,19.0404,16
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,9.285200000000001,18
"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,1.6338000000000008,17
Avery 496,50.25,22.95,14
Wausau Papers Astrobrights Colored Envelopes,50.232,22.7838,9
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.138000000000005,18.7781,13
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",49.980000000000004,22.7115,7
Xerox 1896,49.95,22.4775,5
Xerox 1950,49.708,23.177799999999998,9
"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998,12
Xerox 218,49.248000000000005,22.2912,8
Blackstonian Pencils,49.128,12.6024,19
American Pencil,48.93,14.189699999999998,21
Eldon Image Series Black Desk Accessories,48.852,17.0568,12
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224,16
Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001,29
Newell 33,47.988,8.37,10
Avery 514,47.808,22.8384,17
"Master Caster Door Stop, Gray",47.752,14.224,10
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,10.188,5
Newell 32,47.232,11.9808,17
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,14.5948,11
Xerox 1953,47.08,18.832,12
Newell 316,46.944,8.2152,11
Xerox 1998,46.656,16.3296,9
Avery 520,46.62,22.05,15
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,-2.8672000000000004,16
Xerox 1972,46.464,17.424,10
Advantus SlideClip Paper Clips,46.376000000000005,19.778,15
Decoflex Hanging Personal Folder File,46.26,12.0276,3
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,17.876,15
Newell 344,45.592,8.5624,18
"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",45.507999999999996,15.5608,16
Avery 491,45.43,18.6676,12
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,14.549999999999999,20
Xerox 215,45.36,21.7728,7
"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,13.459,22
"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",45.144,10.1916,7
Document Clip Frames,45.036,16.0128,6
DIXON Oriole Pencils,44.891999999999996,8.617199999999999,19
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,44.37,19.000799999999998,18
Avery 517,44.28,18.8559,13
Acme Kleen Earth Office Shears,44.232,11.1744,12
Kingston Digital DataTraveler 8GB USB 2.0,44.03,-2.0229999999999997,9
Accohide Poly Flexible Ring Binders,43.758,-19.822000000000003,34
Boston 16750 Black Compact Battery Pencil Sharpener,43.75,13.125,5
Disposable Triple-Filter Dust Bags,43.7,11.362,10
Acme Rosewood Handle Letter Opener,43.67,-3.4936000000000003,12
Nontoxic Chalk,42.944,18.2336,27
Newell 349,42.64,10.0368,14
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,42.42,8.9082,14
Acco Hanging Data Binders,41.91,8.2296,17
Texas Instrument TI-15 Fraction Calculator,41.905,-20.519,8
Acco Side-Punched Conventional Columnar Pads,41.64,-7.8075,15
Wilson Jones Custom Binder Spines & Labels,41.344,-19.692800000000002,22
"#10 Gummed Flap White Envelopes, 100/Box",41.3,16.7678,11
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",40.896,16.3584,8
"Acco Banker's Clasps, 5 3/4""-Long",40.896,18.0,15
Cardinal Poly Pocket Divider Pockets for Ring Binders,40.32,12.6,15
Xerox 207,40.176,16.5888,7
Newell 327,39.78,10.7406,18
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,13.116399999999999,9
Angle-D Ring Binders,39.384,-1.9691999999999994,14
Prang Dustless Chalk Sticks,38.976,18.816,24
Acco Expandable Hanging Binders,38.918,1.0208000000000004,11
Newell 310,38.72,7.48,25
Acco Suede Grain Vinyl Round Ring Binder,38.641999999999996,-4.8928,29
Cardinal Hold-It CD Pocket,38.304,-12.4488,12
Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,-3.6608,7
"Chromcraft Training Table, Adjustable Height",38.144,-87.736,1
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",38.136,15.663,9
Peel & Stick Add-On Corner Pockets,38.016,4.32,30
Southworth 25% Cotton Granite Paper & Envelopes,37.932,13.2108,7
Col-Erase Pencils with Erasers,37.696,7.478400000000001,7
Dixon Ticonderoga Pencils,37.548,9.2678,13
Turquoise Lead Holder with Pocket Clip,37.52,10.586,6
Eldon Pizzaz Desk Accessories,37.464,13.736799999999999,19
Durable Pressboard Binders,37.239999999999995,15.085999999999999,11
Faber Castell Col-Erase Pencils,37.164,14.083200000000001,8
Xerox 1990,36.96,13.728,8
Avery Round Ring Poly Binders,36.919999999999995,12.2972,17
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,36.744,3.6744,3
Letter or Legal Size Expandable Poly String Tie Envelopes,36.708,15.0024,16
Newell 326,36.608,7.8671999999999995,23
Eldon 100 Class Desk Accessories,36.396,-4.852800000000001,18
Xerox 1976,36.288,12.700800000000001,7
Contemporary Borderless Frame,36.162,3.6162,6
Binder Clips by OIC,36.112,15.3328,27
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",35.948,14.2975,5
Regeneration Desk Collection,35.904,15.206399999999999,21
Wilson Jones DublLock D-Ring Binders,35.775,15.525,6
Plastic Stacking Crates & Casters,35.712,2.6784,8
Acme Kleencut Forged Steel Scissors,35.587999999999994,7.462,7
Avery 498,35.258,15.3459,13
Xerox 1926,34.86,16.3842,7
Economy #2 Pencils,34.58,8.9908,13
Newell 335,34.56,10.022400000000001,12
Assorted Color Push Pins,34.39,8.923300000000001,21
Xerox 1980,34.24,15.408,8
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,8.9088,21
"Super Bands, 12/Pack",33.480000000000004,-2.604,20
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,7.1556,9
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),32.868,15.0894,7
Wilson Jones Hanging Recycled Pressboard Data Binders,32.647999999999996,1.7807999999999993,4
Xerox 1958,32.400000000000006,15.552,5
Avery 509,32.364,14.0418,13
Avery Hidden Tab Dividers for Binding Systems,31.588,-7.032800000000001,24
Newell 346,31.104,8.6112,11
"OIC #2 Pencils, Medium Soft",30.832,8.1404,17
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.8,13.552,14
Newell 322,30.576,6.6612,18
Hammermill Color Copier Paper (28Lb. and 96 Bright),29.97,13.4865,3
Economy Binders,29.952,9.7968,19
Round Ring Binders,29.952,-0.9152000000000005,28
Plantronics Single Ear Headset,29.925,-21.945,5
Xerox 1983,29.900000000000002,14.651,5
Xerox 190,29.88,14.0436,6
Jiffy Padded Mailers with Self-Seal Closure,29.808,10.8054,2
"Eldon 300 Class Desk Accessories, Black",29.7,13.068000000000001,6
"Alliance Big Bands Rubber Bands, 12/Pack",29.7,0.0,15
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232,14
Pencil and Crayon Sharpener,29.346,3.7668,16
Rediform Voice Mail Log Books,29.204,12.1584,11
UniKeep View Case Binders,28.851,-5.4768,13
Avery Reinforcements for Hole-Punch Pages,28.512,-16.137,41
Newell 313,28.208,4.264,10
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",27.468,11.2924,14
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399,3
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584,4
Newell 339,26.688000000000002,6.116,10
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667,9
"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",26.08,9.6496,9
Avery Binder Labels,26.063,9.8806,8
"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",25.992,10.6704,12
SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165,5
Newell 340,25.92,7.5168,9
Xerox 1985,25.92,9.072,5
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",25.830000000000002,-4.92,25
Bagged Rubber Bands,25.704,0.3024,21
"""While you Were Out"" Message Book, One Form per Page",25.228,10.388,8
Colored Push Pins,24.978,7.602,15
Translucent Push Pins by OIC,24.552,5.841,15
Newell 329,24.272,4.8544,8
BIC Brite Liner Grip Highlighters,24.272,8.937999999999999,17
Avery 507,24.192,8.64,10
Avery 497,24.023999999999997,11.211200000000002,8
Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995,9
Newell 338,23.52,6.3504000000000005,8
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.912000000000001,8
Self-Adhesive Ring Binder Labels,22.88,2.3584000000000005,11
Sanford Pocket Accent Highlighters,22.4,9.632,14
Avery 510,21.75,8.1,7
Newell 323,21.168,3.7632000000000003,14
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",20.65,9.498999999999999,5
Avery Hi-Liter Fluorescent Desk Style Markers,20.279999999999998,7.5036000000000005,6
Rediform S.O.S. Phone Message Books,19.92,9.7608,4
Sterling Rubber Bands by Alliance,19.782,-3.768,5
Nu-Dell EZ-Mount Plastic Wall Frames,19.7,0.7879999999999998,8
Acco Glide Clips,19.6,9.604,5
Newell 307,19.292,3.5672,12
Maxell 4.7GB DVD-R 5/Pack,19.008,7.3656,21
Unpadded Memo Slips,18.308,8.358,5
Loose Memo Sheets,18.25,8.5775,5
12 Colored Short Pencils,18.2,3.016,8
Hoover Commercial Lightweight Upright Vacuum,18.096,-2.5056000000000003,8
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584,3
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",17.64,5.7456,8
Avery 502,17.64,6.174,7
Insertable Tab Indexes For Data Binders,17.49,-4.8336,13
Xerox 1901,16.896,5.28,4
Avery 479,16.704,6.8382,7
Wilson Jones Suede Grain Vinyl Binders,16.401999999999997,5.0596,8
"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.176000000000002,6.739999999999999,5
Maxell CD-R Discs,15.76,3.7036,9
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",15.624,7.0804,13
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,5.6376,3
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,6.0996,8
Wirebound Voice Message Log Book,15.232,4.9504,4
Boston 1900 Electric Pencil Sharpener,14.98,4.494,1
Color-Coded Legal Exhibit Labels,14.73,7.2177,3
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.401999999999999,5
Acme Serrated Blade Letter Opener,13.992,-1.7489999999999999,5
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,2.2967999999999997,8
Design Ebony Sketching Pencil,13.622,2.3074,11
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,3.5742,2
Alliance Rubber Bands,13.440000000000001,0.5376000000000001,8
"Brites Rubber Bands, 1 1/2 oz. Box",13.068000000000001,-0.5147999999999999,7
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,5
OIC Thumb-Tacks,12.996,5.1414,13
Xerox 1984,12.96,6.3504,2
Xerox 1922,11.952,4.3326,3
Maxell 4.7GB DVD+R 5/Pack,11.682,4.6035,13
Avery 482,11.56,5.4332,4
Xerox 1969,11.56,5.6644,2
Acco Economy Flexible Poly Round Ring Binder,11.484,-5.742,6
Computer Printout Index Tabs,11.088,-2.016,15
Storex Flexible Poly Binders with Double Pockets,10.824,-2.0064,9
Newell 337,10.496,1.1808,4
Letter Slitter,10.08,0.3024,4
Newell 342,9.84,2.8536,3
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,0.44399999999999995,6
